Key	EN	RU	DE	FR	IT	PT	ES	JA	ID	MS	AR
girl.page.31	“B-but that’s just it,” {NAME:P1} tried to explain. “I want to help…”	«Н-но я просто… ‒ пробормотала {NAME:P1},\n‒ Я просто хотела помочь…»	„Aber das ist es ja“, versuchte {NAME:P1} zu erklären. „Ich möchte helfen…“	« M-mais c’est juste que,\nessaya d’expliquer {NAME:P1}. Je veux aider… »	«E-ecco, io…», provò a spiegare {NAME:P1}.\n«Vorrei dare una mano…»	“Ma-ma-mas é exatamente isso”,\n{NAME:P1} tentou explicar. “Eu quero ajudar…”	“Pp…ero, no es nada”, balbuceaba {NAME:P1}\ntratando de explicar. “Es que quiero ayudar…”	「で、​でも、​悲しい​ん⁠です」​{NAME:P1}​は​説明​しよ⁠う⁠と​し⁠まし⁠た。\n「お手伝い⁠が​し⁠たくっ⁠て…​」	“T-tapi itulah,” {NAME:P1} mencoba menjelaskan. “Saya ingin membantu…”	“T-tapi itulah,” {NAME:P1} cuba menerangkan. “Saya mahu membantu…”	حاولت {NAME:P1} أن تشرح: ”ال-الأمر هو أنّي… أودّ تقديم المساعدة فحسب“.
girl.page.32	Suddenly a gust of wind blew the queen’s crown right off of her head!	Внезапно порыв ветра сорвал корону с головы Королевы!	Plötzlich stieß ein Windstoß die Krone der Königin von ihrem Kopf!	Soudain une bourrasque de vent souffla\net partit avec la couronne de la reine !	Improvvisamente una folata di vento fece volare via la corona della regina!	De repente, uma rajada de vento passou por ali e a coroa,\nque estava na cabeça da rainha, saiu voando pelos ares!	De repente, ¡una ráfaga de viento arrebató la corona de la cabeza de la reina!	その⁠とき​突然、​強い​風⁠が​吹い⁠て​き⁠て、\n女王⁠の​王冠⁠を​頭⁠から​吹き飛ばし⁠まし⁠た⁠！	Tiba-tiba embusan angin melepaskan mahkota dari kepala sang ratu!	Tiba-tiba deruan angin meniup mahkota\npermaisuri hingga jatuh dari kepalanya!	فجأةً، هبّت ريحٌ قويّة وأوقعت التاج من على رأس الملكة!
girl.page.33	“Oh no!” she cried. “My crown! We can’t celebrate without it!”	«О, нет! ‒ вскричала она. ‒ Моя корона!\nБез неё праздник не сможет состояться!»	„Oh nein!“, rief sie. „Meine Krone! Ohne sie können wir nicht feiern!“	« Oh non ! cria-t-elle. Ma couronne !\nLa fête ne peut pas avoir lieu sans elle ! »	«Oh no!», gridò. «La mia corona!\nNon possiamo iniziare i festeggiamenti senza la corona!»	“Ah, não!”, exclamou a rainha. “Minha coroa! Sem ela, não tem celebração!”	“¡Oh, no!”, exclamó la reina. “¡Mi corona! No puedo ir a la fiesta sin ella”.	「大変⁠！」​女王⁠は​叫び⁠まし⁠た。​「私⁠の​王冠⁠！\n王冠⁠が​ない⁠と​お祝い​でき⁠ない⁠わ⁠！」	“Oh tidak!” dia berteriak. “Mahkotaku!\nKita tidak bisa merayakannya tanpa mahkota itu!”	“Oh tidak!” dia terjerit. “Mahkota saya!\nKita tidak dapat mengadakan sambutan tanpa mahkota!”	”يا إلهي!“ صاحت الملكة: ”تاجي! لا يمكننا الاحتفال بدونه!“
girl.page.34	The crown rolled on the ground and fell right into a crack.	Корона покатилась по земле и свалилась прямо в расщелину.	Die Krone kullerte über den Boden und fiel direkt in eine Spalte.	La couronne roula sur le sol et tomba dans une crevasse.	La corona rotolò per terra e cadde in una crepa.	A coroa enfim despencou no chão,\nmas foi rolando até cair bem em uma fenda.	La corona rodó por el suelo y cayó en una grieta.	王冠⁠は​地面⁠を​コロコロ⁠と​転がり、\n​ひび割れ⁠の​中⁠に​落ち⁠まし⁠た。	Ratu terguling di tanah dan terjatuh ke dalam celah.	Mahkota itu bergolek di atas tanah dan terjatuh ke dalam rekahan tanah.	تدحرج التاج على الأرض وسقط في شقّ ضيّق.
girl.page.35	The queen was shocked. “Oh! How can I get it without soiling my cape?”	Королева была дико расстроена.\n«Ой! Как же мне достать её, не испачкав мой наряд?»	Die Königin war schockiert. „Oh! Wie kann ich sie zurückholen,\nohne meinen Umhang zu verschmutzen?“	La reine était choquée.\n« Oh ! Comment puis-je la récupérer sans salir ma cape ? »	La regina era sconvolta. «Oh! Come faccio a prenderla\nsenza sporcarmi il mantello?»	A rainha ficou chocada. “Ah, não!\nE agora, o que farei para pegá-la sem sujar toda a minha capa?”	La reina quedó patitiesa.\n“¡Oh! ¿Cómo puedo recuperarla sin ensuciar mi capa?”	女王⁠は​ひどく​悲しみ⁠まし⁠た。​「ああ⁠！\nどう⁠し⁠たら​ローブ⁠を​汚さ⁠ず⁠に​取り​だせる⁠かしら⁠？」	Ratu terkejut. “Oh! Bagaimana aku bisa\nmengambilnya tanpa mengotori mantelku?”	Permaisuri amat terkejut. “Oh! Bagaimana saya\ndapat mengambilnya tanpa mengotorkan mantel saya?”	قالت الملكة مصدومةً: ”يا للأسف! كيف سأستردّه دون تلويث ردائي؟“
girl.page.36	{NAME:P1} said, “I’ll get it!”	«Я достану её для вас», ‒ промолвила {NAME:P1}.	{NAME:P1} sagte: „Ich hole sie!“	{NAME:P1} dit : « Je m’en occupe ! »	{NAME:P1} disse: «La prendo io!»	{NAME:P1} não perdeu tempo e foi logo dizendo: “deixe comigo!”	{NAME:P1} proclamó, “¡Yo la recuperaré!”	{NAME:P1}​は​言い⁠まし⁠た。​\n「私⁠が​取っ⁠て​き⁠ます⁠！」	{NAME:P1} berkata, “Biar saya ambilkan!”	{NAME:P1} berkata, “Saya akan mengambilnya!”	قالت {NAME:P1}: ”أنا سأحضره!“
girl.page.37	“Step aside!” {NAME:P1} was pushed by a big ant.\n“You are too young for such things.”	«Посторонись-ка! ‒ большой муравей оттолкнул {NAME:P4}.\n‒ Ты ещё слишком мала для этого».	„An die Seite!“ {NAME:P1} wurde von einer\ngroßen Ameise weggestoßen. „Du bist zu jung für solche Dinge.“	« Écarte-toi, dit une grande fourmi\nen poussant {NAME:P1}. Tu es trop jeune. »	«Spostati!», disse una grossa formica urtando {NAME:P1}.\n«Sei troppo giovane per queste cose».	Mas, logo em seguida, uma formiga grande apareceu e deu um empurrão\nna {NAME:P1}. “Sai fora! Você é nova demais para essas coisas.”	“¡Apártate!” Una hormiga enorme empujó a {NAME:P1}.\n“Tú eres demasiado joven para eso”.	「さがっ⁠て⁠！」​大きな⁠アリ⁠が​{NAME:P1}​を​押し⁠まし⁠た。\n「そんな⁠こと⁠を​する​の⁠は、​君⁠に⁠は​まだ⁠ムリ⁠だ」	“Minggir!” {NAME:P1} didorong oleh seekor semut besar.\n“Kamu terlalu muda untuk melakukan hal seperti itu.”	“Beri laluan!” {NAME:P1} ditolak oleh semut besar.\n“Kamu terlalu muda untuk tugas-tugas begini.”	”تنحي جانبًا!“ دفعت النملة الكبيرة {NAME:P1} وقالت:\n”لا تزالين صغيرةً جدًا على هذه الأمور“.
girl.page.38	The big ant tried to climb into the crack, but…	Муравей попытался залезть в расщелину, но…	Die große Ameise versuchte, in die Spalte zu klettern, aber…	La grande fourmi essaya de se glisser à travers la crevasse, mais…	La grossa formica provò a calarsi nella crepa, ma…	A formiga grande tentou entrar na fenda, mas…	La hormiga enorme trato de descender por la grieta pero…	大きな⁠アリ⁠は​割れ目⁠に​入ろう⁠と​し⁠まし⁠た⁠が…	Semut besar itu mencoba naik ke dalam celah, namun…	Semut besar cuba memanjat turun ke dalam rekahan, tetapi…	حاولت النملة الكبيرة التسلّل إلى الشقّ، لكن…
girl.page.39	“Your Majesty, I’m afraid I can’t do it. I don’t fit in the crack.”	«Ваше Величество, боюсь, я не могу это сделать. Я не пролажу».	„Eure Majestät, ich befürche, ich schaffe es nicht.\nIch passe nicht in die Spalte.“	« Votre majesté, j’ai bien peur d’en être incapable.\nJe ne passe pas dans la crevasse. »	«Vostra Maestà, temo di non riuscirci. La crepa è troppo stretta».	“Sua Majestade, infelizmente não será possível ajudá-la.\nA fenda é estreita demais para o meu tamanho.”	“Su Majestad, me temo que no puedo buscarla. No entro en la grieta”.	「女王⁠様、​残念⁠ながら​私⁠に⁠は​ムリ⁠です。\n​割れ目⁠に​入れ⁠ませ⁠ん」	“Yang Mulia, rasanya saya tidak bisa melakukannya.\nSaya tidak muat di celah itu.”	“Baginda Ratu, saya rasa saya tidak dapat melakukannya.\nSaya tidak dapat masuk ke dalam rekahan.”	”اعذريني جلالتكِ، أعجز عن إنجاز هذه المهمة. لا يمكنني دخول الشقّ“.
girl.page.40	“I will try!” declared {NAME:P1}.	«Можно, я попробую?» ‒ спросила {NAME:P1}.	„Ich versuche es!“, erklärte {NAME:P1}.	« Je vais essayer ! » déclara {NAME:P1}.	«Ci provo io!», annunciò {NAME:P1}.	“Eu vou tentar!”, afirmou {NAME:P1}.	“¡Yo lo intentaré!”, clamó {NAME:P1}.	「私⁠が​やり⁠ます⁠！」​{NAME:P1}\nは​きっぱり⁠と​言い⁠まし⁠た。	“Biar saya coba!” tegas {NAME:P1}.	“Saya akan cuba!” tegas {NAME:P1}.	أعلنَت {NAME:P1}: ”أنا سأحاول!“
girl.page.41	“Look! I got through! I will find it!”	«Смотрите, я могу пролезть. Думаю, у меня получится!»	„Schaut, ich passe durch! Ich werde sie finden!“	« Regardez ! J’arrive à passer ! Je vais la trouver ! »	«Guarda! Ci passo! La troverò!»	“Vejam só! Consegui entrar! Vou encontrar sua coroa!”	“¡Miren! ¡Pude pasar! ¡La encontraré!”	「見⁠て⁠！⁠入れ⁠た⁠わ⁠！⁠ぜったい⁠見つける⁠わ⁠！」	“Lihat! Aku bisa masuk! Aku akan mencarinya!”	“Lihat! Saya boleh masuk! Saya akan cari mahkota tuanku!”	”رأيتم! يمكنني المرور! سأجده حتمًا!“
girl.page.42	{NAME:P1} went down into the crack and looked around.	{NAME:P1} спустилась в расщелину и огляделась.	{NAME:P1} kletterte in die Spalte und schaute sich um.	{NAME:P1} passa de l’autre côté\nde la crevasse et regarda autour d’elle.	{NAME:P1} si calò nella crepa e si guardò intorno.	{NAME:P1} desceu pela fenda e seguiu em busca da coroa.	{NAME:P1} se sumergió en la grieta y buscó a su alrededor.	{NAME:P1}​は​割れ目⁠に​入っ⁠て、\n​あたり⁠を​見回し⁠まし⁠た。	{NAME:P1} turun dan masuk ke dalam celah dan melihat-lihat.	{NAME:P1} turun ke dalam rekahan dan melihat sekeliling.	نزلت {NAME:P1} في الشقّ وراحت تبحث عن التاج.
girl.page.43	Above the crack the queen waited for news. Would {NAME:P1} be able\nto save the celebration and bring back the crown?	Стоя наверху, Королева ожидала новостей.\nПолучится ли у {NAME:P2} спасти праздник и вернуть корону?	Oberhalb der Spalte wartete die Königin auf Neuigkeiten.\nKonnte {NAME:P1} die Feier retten und die Krone zurückbringen?	Au dessus de la crevasse, la reine attendait. {NAME:P1} serait-elle\ncapable de sauver sa fête d’anniversaire en lui ramenant sa couronne ?	Da fuori la regina aspettava notizie. Riuscirà {NAME:P1} a salvare\ni festeggiamenti e a riprendere la corona?	Acima da fenda, a rainha aguardava notícias. Será que a {NAME:P1}\nconseguiria salvar a celebração e trazer a coroa de volta?	Fuera de la grieta, la reina esperaba novedades.\nEs que, ¿podría {NAME:P1} recuperar la corona y salvar la celebración?	割れ目⁠の​上⁠で⁠は​女王⁠が​知らせ⁠を​待っ⁠て​い⁠まし⁠た。\n{NAME:P1}​は​王冠⁠を​取り戻し、​お祝い⁠を​する​こと⁠が​できる⁠でしょ⁠う⁠か⁠？	Di atas celah itu sang ratu menunggu kabar. Akankah {NAME:P1} mampu\nmenyelamatkan perayaan ulang tahunnya dan membawa kembali mahkotanya?	Di atas sana permaisuri menunggu berita. Dapatkah {NAME:P1}\nmemastikan sambutan itu berjalan dan mengembalikan mahkota?	انتظرت الملكة بصبر أمام الشقّ.\nهل ستتمكّن {NAME:P1} من إعادة التاج وإنقاذ الحفل الملكيّ؟
girl.page.44	And then his hand came out! The queen was overjoyed!	И тут на поверхности земли показалась рука муравьишки!\nКоролева была в восторге!	Und dann kam ihre Hand zum Vorschein! Die Königin war überglücklich!	Sa main ressortit de la crevasse ! La reine débordait de joie !	E poi la sua mano spuntò dalla crepa! La regina era piena di gioia.	Foi quando a mão dela apareceu na abertura da fenda!\nA rainha ficou radiante!	¡Y fue entonces que emergió su mano! ¡La reina estaba exultante!	すると、​{NAME:P1}​の​手⁠が​出⁠て​き⁠まし⁠た⁠！\n⁠女王⁠は​とても⁠喜び⁠まし⁠た⁠！	Dan kemudian tangan si semut kecil itu muncul!\nSang Ratu bukan main senangnya!	Seketika kemudian tangannya keluar dari rekahan! Permaisuri amat gembira!	وفي تلك اللّحظة، خرجت يدها من الشقّ! شعرت الملكة بسعادة غامرة!
girl.page.45	“Here Your Majesty. The crown is fine.”	«Держите, Ваше Величество. Корона в порядке».	„Hier, Eure Majestät. Die Krone ist unbeschädigt.“	« Et voilà, Votre Majesté. La couronne est en parfait état. »	«Ecco, Vostra Maestà. La corona è salva».	“Aqui está, Sua Majestade. A coroa está intacta.”	“Aquí está, Su Majestad. La corona está a salvo”.	「さあ​どうぞ、​女王⁠様。​王冠⁠は​無事⁠です」	“Ini Yang Mulia. Mahkotanya baik-baik saja.”	“Ini Baginda Ratu. Mahkota tuanku tidak rosak.”	”انظري يا صاحبة الجلالة. التاج بخير“.
girl.page.46	“Oh! Thank you very much, {NAME:P1}. You saved the celebration.”	«О, огромное тебе спасибо, {NAME:P1}! Ты спасла мой праздник».	„Oh! Vielen Dank, {NAME:P1}. Du hast die Feier gerettet.“	« Oh ! Merci mille fois, {NAME:P1}. Tu as sauvé la fête. »	«Oh! Grazie mille, {NAME:P1}. Hai salvato i festeggiamenti».	“Ah! Muito obrigada, {NAME:P1}. Você salvou a celebração!”	“¡Oh! Muchas gracias, {NAME:P1}. Tú salvaste la fiesta”.	「ああ⁠！⁠本当に⁠ありがとう、​{NAME:P1}。\nあなた⁠は​お祝い⁠の​場⁠を​救っ⁠て​くれ⁠た⁠の⁠よ」	“Oh! Terima kasih banyak, {NAME:P1}.\nKamu sudah menyelamatkan perayaan ulang tahunku.”	“Oh! Terima kasih banyak, {NAME:P1}.\nKamu memastikan sambutan dapat berjalan.”	”يا إلهي! شكرا جزيلًا لكِ يا {NAME:P1}. لقد أنقذتِ الحفل الملكيّ“.
girl.page.47	“Hm. I think you deserve a reward.\nI will let you sit next to me and eat the most delicious royal food.”	«Я думаю, ты заслуживаешь награду. Я позволю тебе сесть рядом со мной\nи попробовать самую изысканную королевскую еду».	„Hm. Ich glaube, du verdienst eine Belohnung.\nDu darfst neben mir sitzen und vom leckersten königlichen Essen kosten.“	« Hum… Je pense que tu mérites une récompense. Je vais te laisser\nt’asseoir à côté de moi pour déguster la délicieuse nourriture royale. »	«Hm. Penso che ti meriti un premio. Ti farò sedere vicino a me\ne mangerai il cibo più buono riservato alla famiglia reale».	“Humm. Acho que você merece uma recompensa. Vou deixar que você\nse sente ao meu lado e aproveite a comida mais deliciosa da realeza!”	“Mmm. Creo que mereces una recompensa. Te dejaré sentarte\na mi lado y comer los deliciosos manjares reales”.	「そう⁠ね、​ご⁠褒美⁠を​あげる⁠わ。​私⁠の​となり⁠に​座ら⁠せ⁠て​あげ⁠て、\n一番​おいしい​女王⁠用⁠の​料理⁠を​食べ⁠させ⁠て​あげる⁠わ」	“Hm. Kupikir kamu layak mendapatkan hadiah. Nanti kamu duduk\ndi sampingku dan menikmati makanan kerajaan yang paling enak.”	“Hm. Saya fikir kamu wajar menerima ganjaran. Saya akan benarkan kamu\nduduk di sebelah saya dan makan makanan diraja yang paling lazat.”	”حسنًا. أعتقد أنكِ تستحقين مكافأة.\nسأدعكِ تجلسين بجانبي وتأكلين أشهى الأطعمة الملكيّة“.
girl.page.48	{NAME:P1} was very happy. But she was even more happy\nbecause she knew that small ants could be useful too.	{NAME:P1} была вне себя от счастья. Но ещё большую радость\nей доставляло то, что маленькие муравьи тоже могут приносить пользу.	{NAME:P1} war überglücklich. Aber es erfreute sie noch mehr,\nweil sie wusste, dass kleine Ameisen auch eine Hilfe sein konnten.	{NAME:P1} était très heureuse. Mais sa joie grandissait en se disant\nque même les petites fourmis pouvaient se montrer très utiles.	{NAME:P1} era felicissima. Ma era ancora più felice perché sapeva\nche anche le formiche più piccole potevano essere d’aiuto.	{NAME:P1} ficou tão feliz! E ainda mais porque, agora, ela sabia\nque até as formiguinhas pequenas poderiam ser úteis de alguma forma.	{NAME:P1} estaba muy contenta. Pero estaba más contenta aún\npor haber demostrado que las hormigas pequeñas también pueden ser útiles.	{NAME:P1}​は​とても⁠喜び⁠まし⁠た。​そして、​小さな⁠アリ⁠も​役に\n立つ​こと⁠が​わかっ⁠た⁠ので、​もっと⁠うれしく​なり⁠まし⁠た。	{NAME:P1} pun sangat senang. Namun dia lebih senang lagi\nkarena dia tahu bahwa semut kecil pun bisa berguna.	{NAME:P1} berasa amat gembira. Namun dia lebih gembira lagi\nkerana dia tahu semut kecil pun berguna juga.	كانت {NAME:P1} سعيدة جدًا، لكنّها شعرت بفخر أكبر\nلأنها أثبتت أنّ النملات الصغيرات مفيداتٌ أيضًا.
spotlight.keywords											
tags.for.filters											
